297 2359
19 46 2
19 80 8
20 12 4
20 2 1
20 132 578
20 130 278
20 209 2
20 210 999
20 89 11
20 73 1
20 74 17
20 75 1
21 106 1
21 12 296
21 2 1
21 85 17
21 73 901
21 74 1
21 77 10
21 75 376
22 55 2
23 46 16
23 44 176
24 48 894
24 44 232
25 190 1
26 22 1
26 51 1
26 49 28
26 64 1
26 44 1
27 28 1
27 3 49
27 29 88
27 30 1
27 31 35
27 32 348
27 20 612
27 21 8
27 33 566
27 34 1
27 35 1
27 36 315
27 37 1
27 38 7
27 39 1
28 122 1
28 114 353
29 50 291
29 30 1
29 33 342
29 35 8
29 44 1
30 29 42
30 32 1
30 6 1
30 59 1
30 33 173
30 51 254
30 49 9
30 64 1
30 38 1
30 52 1
31 3 407
31 4 2
31 58 1
31 27 1
31 45 4
31 29 1
31 66 1
31 7 3
31 35 10
31 47 1
31 48 1
31 46 43
31 49 175
31 73 1
31 74 592
31 77 1
31 75 140
32 29 1
32 30 1
32 21 716
32 59 4
32 33 56
32 43 366
32 49 131
32 81 15
33 68 1
34 13 2
34 6 3
34 47 1
34 43 3
34 72 1
34 37 1
34 112 495
34 74 771
34 44 2
35 43 1
35 44 15
36 49 789
36 93 1
36 44 441
37 190 1
38 50 1
38 33 371
38 43 16
38 49 1
38 64 2
38 44 306
40 41 421
40 42 121
40 22 24
40 43 145
40 44 1
41 4 414
41 40 363
41 23 1
41 47 1
41 48 1
41 43 1
41 46 1
41 49 1
41 44 1
42 84 14
42 86 1
42 119 72
42 98 87
42 218 2
42 167 1
42 232 260
42 168 475
42 137 1
42 40 1
42 45 79
42 17 1
42 29 239
42 185 1
42 172 1
42 22 15
42 33 618
42 173 1
43 6 1
43 23 1
43 35 432
43 44 18
45 33 845
45 46 1
45 44 5
46 23 2
46 79 1
46 44 153
47 31 122
47 13 102
47 6 1
47 35 24
47 48 3
47 214 126
47 44 1
48 213 1
48 13 1
48 6 294
48 23 1
48 47 135
48 44 1
49 44 1
50 3 1
50 45 3
50 23 263
50 35 92
50 47 156
50 48 28
50 43 1
50 46 1
50 51 1
50 52 2
50 44 14
51 44 44
52 99 1
52 84 1
52 86 16
52 4 600
52 32 72
52 6 40
52 21 3
52 9 1
52 33 121
52 48 1
52 37 95
53 86 1
53 4 1
53 17 162
53 13 473
53 14 110
53 59 2
53 90 200
53 23 54
53 46 214
53 78 1
53 75 1
54 11 49
54 40 1
54 55 1
54 14 1
54 22 5
54 51 21
54 49 1
54 56 179
55 21 1
55 35 10
55 78 867
56 40 1
56 22 1
56 35 6
56 51 81
56 44 67
57 58 6
57 45 2
57 21 15
57 59 20
57 33 2
57 60 23
57 51 1
57 49 1
57 61 137
58 3 338
58 95 1
58 45 44
58 50 1
58 31 1
58 68 28
58 7 124
58 20 1
58 21 8
58 23 1
58 46 1
58 87 1
58 24 1
58 88 35
58 85 1
58 61 9
58 69 732
58 82 1
59 105 3
59 102 152
59 108 350
59 99 1
59 5 54
59 71 1
59 58 3
59 15 1
59 27 33
59 66 1
59 55 440
59 68 465
59 19 236
59 32 1
59 13 1
59 6 6
59 14 1
59 7 14
59 22 132
59 33 648
59 49 1
59 64 32
59 91 1
59 39 1
60 14 1
60 7 1
60 44 1
61 33 1
61 46 24
61 60 1
61 49 1
61 82 1
61 44 1
62 63 1
62 3 72
62 41 3
62 55 1
62 19 1
62 20 234
62 59 543
62 47 1
62 48 2
62 49 70
62 64 399
62 65 1
63 101 1
63 12 1
63 2 1
63 3 6
63 225 1
63 71 1
63 129 1
63 41 1
63 62 10
63 18 2
63 13 7
63 215 1
63 8 1
63 9 3
63 59 3
63 34 1
63 209 1
63 47 22
63 93 1
63 24 31
63 94 1
63 81 249
63 85 2
63 83 47
64 74 1
64 44 1
65 11 785
65 84 679
65 3 1
65 98 1
65 13 7
65 20 1
65 8 64
66 67 225
66 50 1
66 31 80
66 68 583
66 32 217
66 59 1
66 47 929
66 51 975
66 64 1
66 38 7
66 69 1
67 106 28
67 63 1
67 12 1
67 2 68
67 118 1
67 4 233
67 98 1
67 218 734
67 58 1
67 129 81
67 224 422
67 31 6
67 8 1
67 9 23
67 59 925
67 48 2
67 87 1
67 212 1
68 20 1
68 21 82
68 23 4
68 36 1
68 79 17
69 86 1
69 58 80
69 50 1
69 66 75
69 21 1
69 47 1
69 48 1
69 87 1
69 88 375
69 37 65
69 89 100
69 52 1
70 5 1
70 17 1
70 19 1
70 13 29
70 59 1
70 22 3
70 51 554
70 49 789
70 64 229
70 26 16
71 4 2
71 40 1
71 41 364
71 18 1
71 55 1
71 14 24
71 20 1
71 21 16
71 22 1
71 90 1
71 43 61
71 93 1
71 36 3
71 94 1
71 89 1
71 56 1
71 83 133
71 76 38
72 114 2
72 2 1
72 18 42
72 132 1
72 130 1
72 214 125
72 93 1
73 13 14
73 6 2
73 75 1
73 44 1
74 13 1
74 6 2
74 44 347
75 13 18
75 6 1
75 209 30
75 23 1
75 73 2
75 44 1
76 4 1
76 14 2
76 35 9
76 43 906
76 73 4
76 74 30
77 42 2
77 13 616
77 6 1
77 34 907
77 35 5
77 74 1
77 44 1
78 190 1
79 190 201
80 190 1
81 190 268
82 3 1
82 4 68
82 7 1
82 23 1
82 46 49
82 73 212
82 74 6
83 84 631
83 71 396
83 41 31
83 21 1
83 35 1
83 25 1
83 85 1
83 65 1
84 151 3
84 152 1
84 155 1
84 156 1
84 157 5
84 158 127
84 2 1
84 86 2
84 118 63
84 4 1
84 187 46
84 163 260
84 142 1
84 175 1
84 180 221
84 188 8
84 189 1
84 190 1
85 12 1
85 60 2
85 211 849
85 44 417
86 151 1
86 152 129
86 155 2
86 156 208
86 157 3
86 158 1
86 12 5
86 84 1
86 117 3
86 3 9
86 187 2
86 163 1
86 191 75
86 175 31
86 180 4
86 188 4
86 189 41
86 190 1
87 106 2
87 236 1
87 109 2
87 2 1
87 86 529
87 117 2
87 4 1
87 119 1
87 103 6
87 47 19
87 48 92
87 43 1
87 46 1
87 52 1
87 44 1
88 190 1
89 2 3
89 60 1
89 212 9
89 44 21
90 3 52
90 4 258
90 213 1
90 218 7
90 187 1
90 71 1
90 58 26
90 15 458
90 27 120
90 31 1
90 14 6
90 7 5
90 132 1
90 130 59
90 23 1
90 47 1
90 48 2
90 73 1
90 74 302
90 77 2
90 75 1
90 91 231
91 12 401
91 3 1
91 29 1
91 6 1
91 7 930
91 23 111
91 35 114
91 43 1
91 78 2
91 79 1
91 77 2
92 3 2
92 4 1
92 48 64
92 39 11
92 39 88
93 101 341
93 114 91
93 216 14
93 235 1
93 141 1
93 12 3
93 86 1
93 3 728
93 71 8
93 47 18
93 48 29
93 43 1
93 36 1
93 25 1
93 78 2
93 104 26
93 65 4
93 44 1
94 190 216
95 63 1
95 67 286
95 240 705
95 12 1
95 198 1
95 119 1
95 142 1
95 125 1
95 172 1
95 207 1
95 204 1
95 72 5
95 241 401
95 61 29
96 97 83
96 60 231
96 44 1
97 166 1
97 227 1
97 221 1
97 44 1
98 2 1
98 84 362
98 86 1
98 118 5
98 3 319
98 202 1
98 198 1
98 119 124
98 206 1
98 191 1
98 125 9
98 172 2
98 207 1
98 145 2
98 186 1
99 107 1
99 2 1
99 4 1
99 6 512
99 7 3
99 52 1
100 101 1
100 102 1
100 11 1
100 19 1
100 13 146
100 103 1
100 104 1
101 1 84
101 114 41
101 2 1
101 84 187
101 86 2
101 3 1
101 98 1
101 224 3
101 132 25
101 22 1
101 22 2
101 77 1
102 100 1
102 113 101
102 1 597
102 114 1
102 135 1
102 136 1
102 4 1
102 137 187
102 13 1
102 59 6
102 132 1
102 89 168
102 104 1
103 102 1
103 108 118
103 201 1
103 11 1
103 5 6
103 137 2
103 191 1
103 13 3
103 6 1
103 65 16
103 52 36
104 222 68
104 64 60
104 131 1
104 44 30
105 106 4
105 107 10
105 108 23
105 109 220
105 99 351
105 110 59
105 111 4
105 6 82
105 9 1
105 103 11
105 89 1
105 112 26
105 52 2
106 84 305
106 86 14
106 3 1
106 119 59
106 130 1
106 33 5
106 209 5
106 75 1
107 105 843
107 108 13
107 139 30
107 191 4
107 6 1
107 7 1
108 122 802
108 1 1
108 114 1
108 3 65
108 4 1
108 137 15
108 6 2
108 130 4
108 85 1
108 112 1
109 106 1
109 105 58
109 122 1
109 114 1
109 2 800
109 86 1
109 117 1
109 118 225
109 4 5
109 142 1
109 111 1
109 6 1
109 87 1
110 105 2
110 108 2
110 28 355
110 86 10
110 6 1
110 103 1
110 112 6
111 105 877
111 201 698
111 12 1
111 2 61
111 84 1
111 86 669
111 3 148
111 198 1
111 187 46
111 233 1
111 193 1
111 125 181
111 172 41
111 145 1
111 6 2
111 9 549
111 130 173
111 190 657
112 223 4
112 64 1
112 72 566
112 44 58
113 101 1
113 1 305
113 149 25
113 102 20
113 115 1
113 140 1
113 141 1
113 124 2
113 191 1
113 215 295
114 2 704
114 86 1
114 3 1
114 13 1
114 14 1
114 132 122
114 130 1
114 131 1
114 73 53
114 133 13
115 126 1
115 128 1
115 113 1
115 122 49
115 1 1
115 114 24
115 10 73
115 107 1
115 139 754
115 138 443
115 124 20
116 100 5
116 113 93
116 1 9
116 141 440
116 12 1
116 84 82
116 117 1
116 118 4
116 13 12
116 132 1
116 22 1
116 103 1
117 151 1
117 152 1
117 153 1
117 156 2
117 157 1
117 12 4
117 84 1
117 118 693
117 159 1
117 160 18
117 161 41
117 162 1
117 163 167
117 166 5
117 167 801
117 192 4
117 193 1
117 170 1
117 194 109
117 125 6
117 173 1
117 186 499
117 176 1
117 178 3
117 179 2
117 181 5
117 182 1
118 151 2
118 152 122
118 153 20
118 156 1
118 157 1
118 2 1
118 86 5
118 117 1
118 159 1
118 160 1
118 161 3
118 162 389
118 163 1
118 166 1
118 167 1
118 192 1
118 193 4
118 184 1
118 194 1
118 172 16
118 173 1
118 174 5
118 176 1
118 178 1
118 179 1
118 181 1
118 182 1
119 12 43
119 84 259
119 86 2
119 117 17
119 4 142
119 199 1
119 123 657
119 142 8
119 125 1
119 172 1
119 204 1
119 148 39
119 205 18
119 90 87
119 174 1
120 100 3
120 114 4
120 102 15
120 84 1
120 13 158
120 85 2
121 122 1
121 114 180
121 115 1
121 109 1
121 2 31
121 84 1
121 86 1
121 117 1
121 118 661
121 123 3
121 98 19
121 124 1
121 31 3
121 125 2
121 20 9
121 21 85
122 106 764
122 121 1
122 114 28
122 108 1
122 115 29
122 139 1
122 124 420
122 205 1
123 121 1
123 201 2
123 84 1
123 118 1
123 202 1
123 198 6
123 119 4
123 98 1
123 203 24
123 145 1
123 8 1
123 103 1
123 89 39
123 104 1
123 200 1
124 121 1
124 122 1
124 1 1
124 114 399
124 10 1
124 107 491
124 138 990
125 151 607
125 154 7
125 12 1
125 2 50
125 84 1
125 86 586
125 117 310
125 118 50
125 3 83
125 4 12
125 119 1
125 187 1
125 160 1
125 232 1
125 168 83
125 192 1
125 169 1
125 253 1
125 137 1
125 184 824
125 171 23
125 172 1
125 42 501
125 256 7
125 96 1
125 90 106
125 78 61
125 254 1
125 262 8
125 263 27
125 264 254
125 265 11
125 266 1
125 267 1
126 127 535
126 10 255
127 126 1
127 113 3
127 1 7
127 115 622
127 5 1
127 14 135
127 96 1
127 39 1
128 107 1
128 115 1
129 63 15
129 67 493
129 1 1
129 114 1
129 12 6
129 2 1
129 84 2
129 86 1
129 117 24
129 118 1
129 137 20
129 224 1
130 106 4
130 1 3
130 12 1
130 84 1
130 86 21
130 119 1
130 213 1
130 7 221
130 90 5
130 47 20
130 48 1
130 210 501
130 211 1
130 212 1
130 73 70
130 74 963
130 44 1
131 1 1
131 12 7
131 132 38
131 130 89
131 93 50
132 12 9
132 84 90
132 86 2
132 14 1
132 90 29
132 47 205
132 48 1
132 210 879
132 72 1
132 211 1
132 212 1
132 74 1
132 77 4
132 44 12
133 114 564
133 219 122
133 132 88
133 214 363
133 131 2
133 72 3
133 173 1
133 196 288
133 178 1
133 179 1
133 200 1
133 197 504
133 44 7
134 128 12
134 135 104
134 28 254
134 99 7
134 0 1
134 14 1
134 7 1
134 39 2
135 105 3
135 113 290
135 1 1
135 114 1
135 10 1
135 107 1
135 138 28
135 124 3
135 6 1
136 1 530
136 10 187
136 102 5
136 135 355
136 115 1
136 141 1
136 138 1
136 124 1
137 102 1
137 201 180
137 11 1
137 99 1
137 12 14
137 84 312
137 3 1
137 4 1
137 232 615
137 168 33
137 192 3
137 169 354
137 253 5
137 185 2
137 125 321
137 42 1
137 13 18
137 6 15
137 130 430
137 103 1
137 72 16
137 211 97
137 212 1
137 89 1
137 85 1
137 104 1
137 112 25
137 177 1
137 133 1
137 254 1
138 113 1
138 122 1
138 1 618
138 114 24
138 10 1
138 12 436
138 13 1
139 105 10
139 128 798
139 107 3
139 108 1
139 135 1
139 115 205
139 110 3
139 205 764
139 103 96
140 113 1
140 1 21
140 127 1
140 141 27
141 113 1
141 1 4
141 149 1
141 144 3
142 1 1
142 114 25
142 102 1
142 108 1
142 157 1
142 116 763
142 117 4
142 202 1
142 119 98
142 120 1
142 95 1
142 163 5
142 164 7
142 169 1
142 191 96
142 204 1
142 148 3
142 205 35
142 130 1
142 87 90
142 173 32
142 186 1
142 181 1
142 182 199
142 238 1
142 245 47
142 244 175
142 44 1
142 44 122
143 122 1
143 135 1
143 109 1
143 138 198
143 124 1
144 141 1
144 145 515
145 113 2
145 144 37
145 141 3
145 187 1
145 219 48
145 195 94
145 193 1
145 191 23
145 93 1
145 200 1
145 39 1
146 147 1
146 142 1
146 148 19
147 122 131
147 114 617
147 150 75
147 139 1
148 122 32
148 147 6
148 199 2
148 187 8
148 219 517
148 195 80
148 193 185
148 142 1
148 205 2
148 200 1
148 39 726
149 113 1
149 216 51
149 140 733
149 141 1
149 86 1
149 117 1
149 118 89
149 4 702
149 202 1
149 199 1
149 198 482
149 123 1
149 119 163
149 145 1
149 215 1
149 104 1
149 39 1
149 39 128
150 122 1
150 28 867
150 146 8
150 147 345
150 118 790
150 202 792
150 199 1
150 98 154
150 191 14
150 142 1
150 205 416
150 87 2
150 39 353
151 159 1
151 200 1
151 44 1
152 165 115
152 249 1
152 268 1
152 44 1
153 161 752
153 166 1
153 167 1
153 249 42
153 227 1
153 44 418
154 160 4
154 197 1
154 44 1
155 161 1
155 197 10
155 189 6
155 44 107
156 189 1
156 231 1
156 44 3
157 162 7
157 231 2
157 234 1
157 44 47
158 163 6
158 234 4
158 269 1
158 44 1
159 200 1
159 197 702
159 44 1
160 219 1
160 200 25
160 197 235
160 189 885
160 44 1
161 162 1
161 233 2
161 189 1
161 231 1
161 44 19
162 163 109
162 275 1
162 231 10
162 234 1
162 269 2
162 44 771
163 164 1
163 276 2
163 269 1
163 271 242
163 44 34
164 165 2
164 276 1
164 273 1
164 268 3
164 44 1
165 166 41
165 97 399
165 249 1
165 227 1
165 44 1
166 167 103
166 97 128
166 227 8
166 221 501
166 44 1
167 97 1
167 227 175
167 221 82
167 44 15
168 156 1
168 233 1
168 275 880
168 189 1
168 231 152
168 234 1
168 269 8
168 44 1
169 270 13
169 272 1
169 276 259
169 277 66
169 234 5
169 269 87
169 271 403
169 273 3
169 44 16
170 12 1
170 2 3
170 117 158
170 118 148
170 119 574
170 255 1
170 207 1
170 256 1
171 213 3
171 137 2
171 185 4
171 125 4
171 217 238
171 42 33
171 246 1
171 190 19
172 201 1
172 151 1
172 154 1
172 12 365
172 2 1
172 84 1
172 86 1
172 117 19
172 118 1
172 3 1
172 4 1
172 187 1
172 160 1
172 232 3
172 168 1
172 192 14
172 169 67
172 253 1
172 137 1
172 129 3
172 170 105
172 185 37
172 125 317
172 42 32
172 220 11
172 96 1
172 79 1
172 254 1
172 262 10
172 263 440
172 264 176
172 265 1
172 266 1
172 267 327
173 178 91
174 190 308
175 277 208
175 176 19
175 44 16
176 97 1
176 177 202
176 249 1
176 227 1
176 44 1
177 153 1
177 166 1
177 167 20
177 253 1
177 97 1
177 170 6
177 125 293
177 172 6
177 176 948
177 221 1
177 183 28
177 44 1
178 219 80
178 179 1
178 200 1
178 197 147
178 44 2
179 219 8
179 233 1
179 180 1
179 197 301
179 189 683
179 44 38
180 233 95
180 181 451
180 231 1
180 44 267
181 275 74
181 182 1
181 231 4
181 234 1
181 44 15
182 275 546
182 188 1
182 44 114
183 177 1
183 44 1
184 12 1
184 2 1
184 117 642
184 118 139
184 98 1
184 194 1
184 172 1
184 42 1
184 256 5
185 218 1
185 137 335
185 171 238
185 172 3
185 217 1
185 42 319
185 246 1
185 190 38
186 190 8
187 151 90
187 4 187
187 199 12
187 160 4
187 219 1
187 97 1
187 111 6
187 220 1
187 173 1
187 174 1
187 221 1
187 44 367
188 276 1
188 279 535
188 269 1
188 271 1
188 44 1
189 155 1
189 237 1
189 44 487
191 113 1
191 102 1
191 108 1
191 157 1
191 116 19
191 109 1
191 146 1
191 141 758
191 117 66
191 202 248
191 119 1
191 120 58
191 110 10
191 163 329
191 142 1
191 215 4
191 132 1
191 173 1
191 186 1
191 182 158
191 238 1
191 244 1
191 44 1
191 44 3
192 157 77
192 158 1
192 275 160
192 276 1
192 231 105
192 234 1
192 269 617
192 271 1
192 44 599
193 1 1
193 114 1
193 12 52
193 2 1
193 84 15
193 213 3
193 218 1
193 195 3
193 14 14
193 8 157
193 9 11
193 214 275
193 210 1
194 12 2
194 2 23
194 118 1
194 226 3
194 170 1
194 204 1
195 1 5
195 114 332
195 213 4
195 218 1
195 187 66
195 166 1
195 97 1
195 97 5
195 193 1
195 250 1
195 111 1
195 8 1
195 9 250
195 59 227
195 64 707
195 214 3
195 210 1
195 85 11
195 44 1
195 190 1
196 219 3
196 178 1
196 133 1
196 200 359
196 44 7
197 155 93
197 237 1
197 44 1
198 105 1
198 86 1
198 117 1
198 199 226
198 123 2
198 119 1
198 98 3
198 110 2
198 111 69
198 148 1
198 130 1
198 103 420
198 85 33
198 112 6
198 200 6
199 84 1
199 86 1
199 202 702
199 226 8
199 123 1
199 119 725
199 187 288
199 142 74
199 185 1
199 145 5
199 227 214
199 44 9
200 219 39
200 196 1
200 44 1
201 12 1
201 2 80
201 84 1
201 86 2
201 117 5
201 118 1
201 119 2
201 0 13
201 5 702
201 137 8
201 125 1
201 172 37
201 203 1
201 13 1
201 6 1
201 65 266
202 84 1
202 199 20
202 226 1
202 123 565
202 98 1
202 187 177
202 191 1
202 171 662
202 145 19
202 133 28
202 227 1
202 44 1
203 101 1
203 201 2
203 12 1
203 2 1
203 84 4
203 86 27
203 118 252
203 4 1
203 123 37
203 187 1
203 233 289
203 193 1
203 172 1
203 148 122
203 8 1
203 190 1
204 2 1
204 86 16
204 118 919
204 4 34
204 199 2
204 226 2
204 119 2
204 98 1
204 187 1
204 225 1
204 95 1
204 219 1
204 233 83
204 194 1
204 172 1
204 207 1
204 252 2
204 220 1
204 205 48
204 238 1
204 245 1
204 221 108
204 189 308
204 231 537
204 44 28
204 190 1
205 109 438
205 84 1
205 86 1
205 202 1
205 198 1
205 119 286
205 98 2
205 142 12
205 125 2
205 172 1
205 111 1
205 130 3
205 33 9
206 67 1
206 84 1
206 86 94
206 98 1
206 225 1
206 95 760
206 159 392
206 159 198
206 125 1
206 172 1
206 42 96
206 96 1
206 78 15
207 2 1
207 86 1
207 118 1
207 4 202
207 199 119
207 226 1
207 119 4
207 98 1
207 187 681
207 95 1
207 219 65
207 233 389
207 194 149
207 172 2
207 204 2
207 252 7
207 256 518
207 205 2
207 238 1
207 245 2
207 221 837
207 189 143
207 231 2
207 44 1
207 190 1
208 101 16
208 126 372
208 10 1
208 102 8
208 135 1
208 140 5
208 120 984
209 13 1
209 6 951
209 23 1
209 48 1
209 46 4
209 64 45
209 131 3
209 25 2
209 73 1
209 75 62
209 44 1
210 114 1
210 213 1
210 218 1
210 48 1
210 44 86
211 12 32
211 31 36
211 132 1
211 130 1
211 210 1
211 74 1
212 2 1
212 132 1
212 130 1
212 73 1
213 84 1
213 3 1
213 4 7
213 206 1
213 137 283
213 185 133
213 217 76
213 148 1
213 132 1
213 130 16
213 72 1
213 37 1
213 190 1
214 1 780
214 213 45
214 218 744
214 47 179
214 48 222
214 87 1
214 44 2
215 216 1
215 84 1
215 86 191
215 123 8
215 98 1
215 203 3
215 132 189
215 130 1
216 118 1
216 3 143
216 225 3
216 71 14
216 15 1
216 125 4
216 172 1
216 35 1
216 93 1
216 239 1
217 213 1
217 206 94
217 137 1
217 171 1
217 125 156
217 42 1
217 190 1
218 137 1
218 171 1
218 217 757
218 203 34
218 145 1
218 132 1
218 130 1
218 131 286
218 85 18
218 73 637
218 74 1
218 75 322
218 190 1
219 159 575
219 200 1
219 197 21
219 44 1
220 2 1
220 118 179
220 119 154
220 172 664
220 252 1
220 256 843
220 177 738
221 177 35
221 44 2
222 72 199
222 112 449
223 131 126
223 104 10
224 67 1
224 114 1
224 12 1
224 2 1
224 84 108
224 86 1
224 117 1
224 118 1
224 3 102
224 4 1
224 137 1
224 129 168
224 125 562
224 133 3
224 190 1
225 63 498
225 2 26
225 198 3
225 98 1
225 191 1
225 125 388
225 207 2
225 204 1
225 131 57
225 56 239
225 39 531
226 12 1
226 2 1
226 84 2
226 117 1
226 118 1
226 4 76
226 202 1
226 98 1
226 166 1
226 166 624
226 195 40
226 228 5
226 229 1
226 125 58
226 172 1
226 207 1
226 204 1
226 203 648
226 111 1
226 145 1
226 148 3
226 176 1
226 176 11
226 190 1
226 190 1
227 44 456
228 118 1
228 202 1
228 226 8
228 198 1
228 123 7
228 166 667
228 137 279
228 229 1
228 255 113
228 257 962
228 145 1
229 226 413
229 123 1
229 137 118
229 228 10
229 255 1
229 257 1
229 145 1
230 151 192
230 154 1
230 219 3
230 200 1
230 197 1
230 189 8
230 231 13
230 44 1
231 44 1
232 155 472
232 219 212
232 233 1
232 197 1
232 189 1
232 231 1
232 234 1
232 44 1
233 161 1
233 189 517
233 231 629
233 44 123
234 44 12
235 211 257
235 85 512
235 77 2
236 36 4
236 212 905
236 89 31
236 74 106
236 77 1
237 219 200
237 233 78
237 178 1
237 238 1
237 197 1
237 189 181
237 44 466
238 233 1
238 142 1
238 200 16
238 231 7
238 44 1
238 44 1
239 114 3
239 216 1
239 12 1
239 2 9
239 3 42
239 129 3
239 21 1
239 90 733
239 214 1
240 95 4
240 58 1
240 27 1
240 172 1
240 23 1
240 88 2
241 16 1
241 1 1
241 12 883
241 84 96
241 86 1
241 137 1
241 24 982
241 36 1
242 190 141
243 190 6
244 202 7
244 199 1
244 195 65
244 193 22
244 245 1
244 283 1
244 44 297
245 187 1
245 219 1
245 233 1
245 275 1
245 276 195
245 142 1
245 148 1
245 252 16
245 282 1
245 238 176
245 283 439
245 200 1
245 197 601
245 189 89
245 231 421
245 234 1
245 269 150
245 271 1
245 44 1
246 277 8
246 175 49
246 273 1
246 268 4
246 44 337
247 12 105
247 137 3
247 172 95
247 248 1
247 190 217
248 2 1
248 137 3
248 125 78
248 247 1
248 190 1
249 44 1
250 167 125
250 97 123
250 204 1
250 44 1
251 97 162
251 44 1
252 190 1
253 152 1
253 153 1
253 97 296
253 249 2
253 227 1
253 273 1
253 268 490
253 44 9
254 97 1
254 177 8
254 44 52
255 12 5
255 2 7
255 117 1
255 257 216
255 125 542
255 177 3
256 12 1
256 117 4
256 98 1
256 125 1
256 252 8
256 220 190
256 177 494
257 12 1
257 2 28
257 117 577
257 118 1
257 255 614
257 125 54
257 172 1
257 177 1
258 12 58
258 137 122
258 170 1
258 125 1
258 177 1
259 123 20
259 167 316
259 137 1
259 184 1
259 258 1
259 172 504
259 177 8
260 191 1
261 12 92
261 117 282
261 137 361
261 142 479
261 185 441
261 172 1
262 233 590
262 44 1
263 233 55
263 275 1
263 44 248
264 275 16
264 44 39
265 275 106
265 276 1
265 44 1
266 276 201
266 44 1
267 276 1
267 277 1
267 44 1
268 44 7
269 44 190
270 269 2
270 271 143
270 44 1
271 44 1
272 164 1
272 271 2
272 273 64
272 44 3
273 44 42
274 273 1
274 268 1
274 44 1
275 162 1
275 234 115
275 269 170
275 44 1
276 164 1
276 271 4
276 273 1
276 44 1
277 165 637
277 249 1
277 268 553
277 44 1
278 274 1
278 277 1
278 97 1
278 269 1
278 271 1
278 273 2
278 268 105
278 44 1
279 276 1
279 246 12
279 44 107
280 277 39
280 97 3
280 44 534
281 277 1
281 44 346
282 219 2
282 142 1
282 238 415
282 200 710
282 44 1
282 44 1
283 202 1
283 199 2
283 276 3
283 195 1
283 193 1
283 244 13
283 44 112
284 187 91
